マスター,地名,センター,燃やすごみ,缶 びん ペットボトル,プラスチック製容器包装,小型金属
7,堀詰町,下京エコまちステーション,月 木,水,金,水1
7,堀之内町,下京エコまちステーション,月 木,金,水,水2
7,堀之上町,下京エコまちステーション,月 木,水,金,水3
7,本覚寺前町,下京エコまちステーション,月 木,金,水,水2
7,本燈籠町,下京エコまちステーション,月 木,金,水,水2
7,本柳水(西洞院西側),下京エコまちステーション,月 木,水,火,水2
7,本柳水(西洞院東側),下京エコまちステーション,月 木,金,水,水2
7,真苧屋町,下京エコまちステーション,月 木,水,金,水1
7,升屋町(高倉通),下京エコまちステーション,月 木,水,金,水1
7,桝屋町(御幸町通),下京エコまちステーション,月 木,金,水,水2
7,松川町,下京エコまちステーション,月 木,金,水,水2
7,松原中之町,下京エコまちステーション,月 木,金,水,水2
7,松本町(猪熊通),下京エコまちステーション,火 金,水,火,水3
7,松本町(岩上通),下京エコまちステーション,火 金,水,火,水1
7,松屋町,下京エコまちステーション,月 木,金,水,水2
7,万里小路町,下京エコまちステーション,月 木,金,水,水2
7,丸屋町(御幸町通 堀川通以外),下京エコまちステーション,火 金,水,火,水3
7,丸屋町(御幸町通),下京エコまちステーション,月 木,金,水,水2
7,丸屋町(堀川通),下京エコまちステーション,月 木,水,金,水1
7,万寿寺町,下京エコまちステーション,月 木,金,水,水2
7,万寿寺中之町,下京エコまちステーション,月 木,金,水,水2
7,御影堂町,下京エコまちステーション,月 木,水,金,水1
7,御影町,下京エコまちステーション,月 木,金,水,水2
7,御影堂前町,下京エコまちステーション,月 木,金,水,水2
7,御方紺屋町,下京エコまちステーション,火 金,水,火,水1
7,南夷町,下京エコまちステーション,火 金,水,火,水1
7,南京極町,下京エコまちステーション,月 木,水,金,水1
7,南橋詰町,下京エコまちステーション,月 木,水,金,水1
7,南不動堂町,下京エコまちステーション,月 木,水,金,水1
7,南町,下京エコまちステーション,月 木,水,金,水1
7,南門前町(五条上),下京エコまちステーション,火 金,水,火,水3
7,南門前町(五条下),下京エコまちステーション,月 木,水,金,水3
7,南八百屋町,下京エコまちステーション,火 金,水,火,水1
7,美濃屋町,下京エコまちステーション,月 木,金,水,水2
7,妙伝寺町(西洞院西側),下京エコまちステーション,月 木,水,火,水2
7,妙伝寺町(西洞院東側),下京エコまちステーション,月 木,金,水,水2
7,妙満寺町,下京エコまちステーション,火 金,水,火,水3
7,元悪王子町,下京エコまちステーション,月 木,金,水,水2
7,本上新明町,下京エコまちステーション,月 木,金,水,水2
7,本塩竈町,下京エコまちステーション,月 木,水,金,水1
7,本新明町,下京エコまちステーション,月 木,金,水,水2
7,元両替町,下京エコまちステーション,月 木,金,水,水2
7,紅葉町,下京エコまちステーション,月 木,水,金,水1
7,文覚町,下京エコまちステーション,月 木,水,金,水1
7,門前町,下京エコまちステーション,月 木,水,金,水3
7,八百屋町(楊梅通 室町通),下京エコまちステーション,月 木,水,金,水1
7,八百屋町(楊梅通 室町通以外),下京エコまちステーション,火 金,水,火,水1
7,屋形町,下京エコまちステーション,月 木,水,金,水1
7,薬園町,下京エコまちステーション,月 木,水,火,水3
7,薬師前町,下京エコまちステーション,月 木,金,水,水2
7,矢田町,下京エコまちステーション,月 木,金,水,水2
7,八ツ柳町,下京エコまちステーション,月 木,水,金,水1
7,柳町,下京エコまちステーション,月 木,水,金,水1
7,藪下町,下京エコまちステーション,月 木,金,水,水2
7,藪之内町,下京エコまちステーション,月 木,水,火,水3
7,山川町,下京エコまちステーション,月 木,水,金,水1
7,八幡町(西洞院西側),下京エコまちステーション,月 木,水,火,水2
7,八幡町(西洞院東側),下京エコまちステーション,月 木,金,水,水2
7,夕顔町,下京エコまちステーション,月 木,金,水,水2
7,要法寺町,下京エコまちステーション,月 木,水,火,水2
7,横諏訪町,下京エコまちステーション,月 木,水,金,水1
7,吉水町(堀川西側),下京エコまちステーション,火 金,水,火,水3
7,吉水町(堀川東側),下京エコまちステーション,月 木,水,火,水2
7,吉水町(不明門通),下京エコまちステーション,月 木,金,水,水2
7,万屋町,下京エコまちステーション,月 木,水,金,水1
7,来迎堂町,下京エコまちステーション,火 金,水,火,水3
7,若松町,下京エコまちステーション,月 木,水,金,水1
7,若宮町,下京エコまちステーション,月 木,水,金,水1
7,和気町,下京エコまちステーション,火 金,水,火,水3
8,戒光寺町,南エコまちステーション,火 金,水,木,水4
8,上鳥羽麻ノ本(国道１号線西側),南エコまちステーション,月 木,水,金,水1
8,上鳥羽麻ノ本(国道１号線東側),南エコまちステーション,月 木,水,金,水3
8,上鳥羽石橋町(国道１号線西側),南エコまちステーション,月 木,水,金,水1
8,上鳥羽石橋町(国道１号線東側),南エコまちステーション,月 木,水,金,水3
8,上鳥羽岩ノ本町,南エコまちステーション,月 木,水,金,水1
8,上鳥羽卯ノ花,南エコまちステーション,月 木,水,金,水3
8,上鳥羽馬廻,南エコまちステーション,月 木,水,火,水1
8,上鳥羽大溝(国道１号線西側),南エコまちステーション,月 木,水,金,水1
8,上鳥羽大溝(国道１号線東側),南エコまちステーション,月 木,水,金,水3
8,上鳥羽大柳町,南エコまちステーション,月 木,水,金,水3
8,上鳥羽戒光,南エコまちステーション,月 木,水,火,水1
8,上鳥羽戒光町,南エコまちステーション,月 木,水,火,水1
8,上鳥羽金仏,南エコまちステーション,月 木,水,火,水1
8,上鳥羽上調子町,南エコまちステーション,月 木,水,金,水3
8,上鳥羽鴨田(国道１号線西側),南エコまちステーション,月 木,水,金,水1
8,上鳥羽鴨田(国道１号線東側),南エコまちステーション,月 木,水,金,水3
8,上鳥羽唐戸町,南エコまちステーション,月 木,水,金,水3
8,上鳥羽川端町(高瀬川西側),南エコまちステーション,月 木,水,火,水1
8,上鳥羽川端町(高瀬川東側),南エコまちステーション,月 木,水,金,水1
8,上鳥羽勧進橋町,南エコまちステーション,火 金,木,水,水4
8,上鳥羽北戒光町,南エコまちステーション,月 木,水,火,水2
8,上鳥羽北島田町,南エコまちステーション,月 木,水,金,水1
8,上鳥羽北塔ノ本町,南エコまちステーション,月 木,水,金,水3
8,上鳥羽北中ノ坪町(新千本通東側),南エコまちステーション,月 木,水,金,水3
8,上鳥羽北中ノ坪町(新千本通西側),南エコまちステーション,月 木,水,金,水2
8,上鳥羽北花名町,南エコまちステーション,月 木,水,金,水3
8,上鳥羽北村山町,南エコまちステーション,月 木,水,金,水1
8,上鳥羽清井町,南エコまちステーション,月 木,水,火,水1
8,上鳥羽尻切町,南エコまちステーション,火 金,木,水,水4
8,上鳥羽城ヶ前町,南エコまちステーション,月 木,水,金,水1
8,上鳥羽菅田町,南エコまちステーション,月 木,水,金,水3
8,上鳥羽大物町,南エコまちステーション,月 木,水,金,水3
8,上鳥羽高畠町,南エコまちステーション,月 木,水,金,水3
8,上鳥羽町田,南エコまちステーション,月 木,水,金,水3
8,上鳥羽角田町,南エコまちステーション,月 木,水,金,水3
8,上鳥羽塔ノ本,南エコまちステーション,月 木,水,金,水3
8,上鳥羽塔ノ森梅ノ木,南エコまちステーション,月 木,水,火,水1
8,上鳥羽塔ノ森江川町,南エコまちステーション,月 木,水,火,水1
8,上鳥羽塔ノ森上河原,南エコまちステーション,月 木,水,火,水1
8,上鳥羽塔ノ森上開ﾉ内,南エコまちステーション,月 木,水,火,水1
8,上鳥羽塔ノ森柴東町,南エコまちステーション,月 木,水,火,水1
8,上鳥羽塔ノ森下河原,南エコまちステーション,月 木,水,火,水1
8,上鳥羽塔ノ森下開ﾉ内,南エコまちステーション,月 木,水,火,水1
8,上鳥羽塔ノ森洲崎町,南エコまちステーション,月 木,水,金,水1
8,上鳥羽塔ノ森西河原町,南エコまちステーション,月 木,水,火,水1
8,上鳥羽塔ノ森東向町,南エコまちステーション,月 木,水,金,水1
8,上鳥羽塔ノ森柳原,南エコまちステーション,月 木,水,火,水1
8,上鳥羽塔ノ森四ツ谷町,南エコまちステーション,月 木,水,火,水1
8,上鳥羽中河原,南エコまちステーション,月 木,水,金,水1
8,上鳥羽奈須野町,南エコまちステーション,月 木,水,金,水1
8,上鳥羽鍋ケ淵町,南エコまちステーション,月 木,水,金,水1
8,上鳥羽苗代町,南エコまちステーション,火 金,木,水,水4
